,horizon,mse,rmse,mae,mape,coverage
1019,86 days 00:00:00.000000000,975.8734442459383,31.238973162476682,26.995946794642506,0.20379621104232218,0.37202380952380953
2466,86 days 00:00:00.000000000,976.6904908763697,31.252047786927015,27.022626803324638,0.20390157967435107,0.36904761904761907
540,86 days 00:00:00.000000000,984.3909335925987,31.375004917809953,27.118599901463703,0.20518054484806392,0.36904761904761907
58,86 days 00:00:00.000000000,981.4829625577555,31.3286284819134,27.037680643531726,0.20450489673774155,0.37202380952380953
2947,86 days 00:00:00.000000000,978.4359569123108,31.27996094806243,26.97637227631288,0.20409049148611075,0.375
2948,87 days 00:00:00.000000000,972.7978528572851,31.18970748271431,26.88560173111405,0.2030680255515182,0.37797619047619047
541,87 days 00:00:00.000000000,980.3965449792998,31.311284626781124,26.982086716733306,0.20433331853099707,0.37797619047619047
59,87 days 00:00:00.000000000,980.0689742641537,31.306053316637563,26.95939573766262,0.20419810153875767,0.37797619047619047
1502,87 days 00:00:00.000000000,981.9991411085327,31.336865527817753,26.98320079607627,0.20430255282907236,0.37797619047619047
1503,88 days 00:00:00.000000000,981.9119647148036,31.335474541082085,26.982226749334423,0.20385567877421312,0.37797619047619047
60,88 days 00:00:00.000000000,981.5354219237242,31.329465713984405,26.96307806493914,0.20374374971857134,0.37797619047619047
1020,88 days 00:00:00.000000000,985.9052034329504,31.399127431076018,27.05233014794465,0.20450609696786395,0.375
1985,88 days 00:00:00.000000000,983.5709536570344,31.36193478816373,26.997473676645704,0.203958981987106,0.37797619047619047
542,88 days 00:00:00.000000000,988.2550381788973,31.43652395190819,27.050442969122184,0.20486440325552016,0.37797619047619047
543,89 days 00:00:00.000000000,994.5814800319009,31.53698590594702,27.12403827932448,0.20580915192092983,0.37797619047619047
1986,89 days 00:00:00.000000000,994.716356472027,31.53912421853256,27.12993561963929,0.20583425282553044,0.37797619047619047
1021,89 days 00:00:00.000000000,998.1392076470502,31.593341191571525,27.1900989182787,0.20644304899371566,0.37797619047619047
1504,89 days 00:00:00.000000000,998.0820128689068,31.592436007198096,27.1894801496002,0.20595615855242072,0.37797619047619047
2467,89 days 00:00:00.000000000,997.5485904435011,31.58399262986713,27.17548214831964,0.20581713800493712,0.38095238095238093
