,horizon,mse,rmse,mae,mape,coverage
1084,91 days 00:00:00.000000000,20.937362580638826,4.575736288362653,4.18036933357427,0.3423338134635345,0.3125
739,91 days 00:00:00.000000000,20.949789562478433,4.577094008481629,4.181375159174941,0.3410323154969563,0.3125
1769,91 days 00:00:00.000000000,21.19647406215035,4.603962864983855,4.2058754915121686,0.34263826039478074,0.30833333333333335
2114,91 days 00:00:00.000000000,21.272091300512933,4.612167744186342,4.2176757206252296,0.34358339257699655,0.30416666666666664
57,91 days 00:00:00.000000000,21.2767760913404,4.612675589215049,4.21995859176403,0.3437106164241585,0.30416666666666664
1425,91 days 00:00:00.000000000,21.295681036210485,4.614724372723737,4.224467059547987,0.3448588661751889,0.30416666666666664
400,91 days 00:00:00.000000000,21.368218934853523,4.6225770880379615,4.2348043314999755,0.3446139046238993,0.3
740,92 days 00:00:00.000000000,21.373149310051286,4.6231103501918795,4.2352224414907065,0.3441717897529062,0.3
1085,92 days 00:00:00.000000000,21.37223335168369,4.623011286129819,4.235118647776522,0.34397046629256317,0.3
1770,92 days 00:00:00.000000000,21.612969645755697,4.6489751177819505,4.258141893797319,0.3453272070598301,0.29583333333333334
1426,92 days 00:00:00.000000000,21.572464690962757,4.6446167431729775,4.252283494116062,0.3451072347363887,0.3
2115,92 days 00:00:00.000000000,21.53079219007985,4.640128466980181,4.248200559827222,0.3448199666876982,0.3
58,92 days 00:00:00.000000000,21.528096961560582,4.639838031824018,4.2472683750617195,0.3447651954663244,0.3
59,93 days 00:00:00.000000000,21.53118085487748,4.640170347614135,4.248720603357941,0.34484612346243976,0.3
1771,93 days 00:00:00.000000000,21.764989992357172,4.66529634560948,4.271753227222194,0.3469422021689284,0.29583333333333334
2116,93 days 00:00:00.000000000,21.820386291953415,4.671229633828058,4.27978418998112,0.3469397281019455,0.2916666666666667
401,93 days 00:00:00.000000000,21.874123148881473,4.676977993200468,4.289370699351258,0.3473726576279902,0.2875
1427,93 days 00:00:00.000000000,21.86790701271566,4.676313399753663,4.288306955259958,0.34827718267848684,0.2916666666666667
1086,93 days 00:00:00.000000000,21.963313447631982,4.6865033284563005,4.3048136063734415,0.3499788260781666,0.2875
741,93 days 00:00:00.000000000,21.980865618311622,4.68837558417749,4.306382171494286,0.34958284329544553,0.2875
