,horizon,mse,rmse,mae,mape,coverage
57,86 days 00:00:00.000000000,3647.0326066135713,60.39066655215499,47.69440301487167,0.08099282293101452,0.40329218106995884
754,86 days 00:00:00.000000000,3647.0398050190042,60.39072615078415,47.696009100953155,0.08099060696849728,0.40329218106995884
2149,86 days 00:00:00.000000000,3656.0587380076886,60.46535154952536,47.81539554749453,0.08112199573392634,0.3991769547325103
1103,86 days 00:00:00.000000000,3697.3151547495336,60.80555200596022,48.17935193247156,0.08181888137412205,0.3950617283950617
1453,86 days 00:00:00.000000000,3761.6569161975035,61.33234804079739,48.66994807881611,0.08243472080187643,0.39094650205761317
407,86 days 00:00:00.000000000,3766.6051113224125,61.37267397891681,48.74247482450124,0.0826540999295312,0.3868312757201646
1800,86 days 00:00:00.000000000,3784.8221754306896,61.520908441201435,48.999155703529084,0.08295623398840576,0.38271604938271603
755,87 days 00:00:00.000000000,3784.6160743187684,61.519233369075465,48.988802822491884,0.08294987049983754,0.38271604938271603
58,87 days 00:00:00.000000000,3777.6469695080577,61.46256559490547,48.95089046305478,0.08307316110272527,0.38271604938271603
2150,87 days 00:00:00.000000000,3805.618220561003,61.689692984817185,49.177302405376835,0.08321715038055348,0.38271604938271603
1801,87 days 00:00:00.000000000,3821.3476263560574,61.81704964130897,49.40551613530478,0.08348386288539635,0.3786008230452675
1454,87 days 00:00:00.000000000,3869.7661009019025,62.20744409555743,49.73895267279398,0.08390772007052237,0.37448559670781895
408,87 days 00:00:00.000000000,3877.298359774961,62.26795612331403,49.88204700379926,0.08417298149885814,0.37037037037037035
2151,90 days 00:00:00.000000000,3852.9516692320008,62.07214890135511,49.755455579512756,0.08391059516454887,0.37037037037037035
1104,90 days 00:00:00.000000000,3897.0211739922306,62.42612573267887,50.067823484689534,0.08459507399847492,0.3662551440329218
1802,90 days 00:00:00.000000000,3910.766193839065,62.53611911398936,50.2288869169415,0.08475501680135109,0.36213991769547327
59,90 days 00:00:00.000000000,3908.0769483673207,62.51461387841503,50.21376491729928,0.08493123227221011,0.36213991769547327
756,90 days 00:00:00.000000000,3908.440442664575,62.51752108540913,50.236960062379396,0.08497636686065761,0.36213991769547327
1455,90 days 00:00:00.000000000,3961.655910297187,62.941686586055084,50.6984107289707,0.08558869352892484,0.35802469135802467
409,90 days 00:00:00.000000000,3965.4852190700076,62.972098734836585,50.74717080266651,0.0857875617480523,0.35802469135802467
60,91 days 00:00:00.000000000,3994.293827447681,63.20042584862606,51.006507552897,0.0864771700040155,0.35390946502057613
2152,91 days 00:00:00.000000000,3998.3106293843794,63.232196145511026,51.029990761894,0.08639205834552371,0.35390946502057613
757,91 days 00:00:00.000000000,3998.0779736957634,63.230356425499956,51.019600997221346,0.08634312121479629,0.35390946502057613
1803,91 days 00:00:00.000000000,4015.263417413053,63.36610621943763,51.26914707409159,0.08663838720166454,0.3497942386831276
1456,91 days 00:00:00.000000000,4074.86356267379,63.83465800545805,51.64773010785279,0.08716036380729587,0.345679012345679
1105,91 days 00:00:00.000000000,4117.905898152479,64.1709116200828,52.040071797758806,0.08788116548231371,0.34156378600823045
410,91 days 00:00:00.000000000,4093.148234824465,63.977716705306584,51.85267410202782,0.08755659217448904,0.34156378600823045
411,92 days 00:00:00.000000000,4100.367227378573,64.03410987418013,52.010416995635865,0.087872815522346,0.3374485596707819
1106,92 days 00:00:00.000000000,4112.3335460280405,64.1274788684854,52.07337371851394,0.08815365450107102,0.3374485596707819
2153,92 days 00:00:00.000000000,4146.167490712804,64.39074072188332,52.370934466674356,0.08841921067266519,0.3333333333333333
1457,92 days 00:00:00.000000000,4206.462769492374,64.85724916686164,52.84266737686771,0.08902249247440289,0.3292181069958848
1804,92 days 00:00:00.000000000,4220.684222228277,64.96679322721937,53.04345004987354,0.08927617821396278,0.32510288065843623
61,92 days 00:00:00.000000000,4248.760622804849,65.18251776975823,53.31004114368261,0.08989905954394015,0.32098765432098764
758,92 days 00:00:00.000000000,4247.093824218732,65.16973088956814,53.26444275383246,0.08981229540319156,0.32098765432098764
412,93 days 00:00:00.000000000,4248.502132285013,65.18053491867809,53.282939540880655,0.08996357352020942,0.32098765432098764
2154,93 days 00:00:00.000000000,4262.348162162432,65.2866614413881,53.35589445426945,0.08992412793063524,0.32098765432098764
759,93 days 00:00:00.000000000,4226.5649617674635,65.01203705289862,53.04246534812673,0.08933221279730358,0.32510288065843623
1458,93 days 00:00:00.000000000,4293.67615790729,65.5261486576717,53.43874440337855,0.08987209071811872,0.32510288065843623
1805,93 days 00:00:00.000000000,4265.775673663533,65.31290587367502,53.259159789548605,0.08940658867954478,0.32510288065843623
62,93 days 00:00:00.000000000,4294.8216479398325,65.53488878406549,53.58708567176272,0.09022312535256508,0.32098765432098764
1107,93 days 00:00:00.000000000,4336.430566630638,65.85157983397694,53.98301703288265,0.09095150080168664,0.3168724279835391
2155,94 days 00:00:00.000000000,4355.779834738612,65.99833206027719,54.08027680598321,0.09093438588443864,0.3168724279835391
1459,94 days 00:00:00.000000000,4409.329095139632,66.40277927270539,54.45852978753987,0.09139360628522784,0.31275720164609055
413,94 days 00:00:00.000000000,4414.70677663415,66.44325982847432,54.5389276378201,0.09147540397171072,0.31275720164609055
1806,94 days 00:00:00.000000000,4424.937198366123,66.52020143058891,54.65491282964468,0.09156197289034727,0.31275720164609055
760,94 days 00:00:00.000000000,4424.937714171128,66.52020530764415,54.65492160579768,0.09145091990085455,0.31275720164609055
63,94 days 00:00:00.000000000,4450.467539845356,66.71182458788964,54.93579517709573,0.09214909518509738,0.30864197530864196
1108,94 days 00:00:00.000000000,4484.5859578228,66.96705128511185,55.18327947017159,0.09271671201353622,0.30864197530864196
1109,97 days 00:00:00.000000000,4527.520018464621,67.28684877793447,55.58824847164326,0.09347986665742139,0.3045267489711934
1460,97 days 00:00:00.000000000,4546.955591481243,67.43111738271317,55.680337544688314,0.09340488478617713,0.3045267489711934
1807,97 days 00:00:00.000000000,4526.289959503953,67.27770774561179,55.543403074126644,0.09319024210629544,0.3045267489711934
761,97 days 00:00:00.000000000,4525.804772919317,67.2741017994244,55.535685311042954,0.09316812791457761,0.3045267489711934
414,97 days 00:00:00.000000000,4532.766347783488,67.32582229563548,55.65119183062387,0.09336715291997533,0.3004115226337449
2156,97 days 00:00:00.000000000,4577.538532481143,67.65750906204826,56.069528787019124,0.09381518875784987,0.2962962962962963
64,97 days 00:00:00.000000000,4557.003342279271,67.50558008253296,55.95082035705199,0.09377784871500333,0.2962962962962963
2157,98 days 00:00:00.000000000,4580.595696814306,67.68009823289492,56.06771457661544,0.09378162161217607,0.2962962962962963
65,98 days 00:00:00.000000000,4599.272142603242,67.81793378305802,56.240399633417844,0.09418338247540893,0.2962962962962963
762,98 days 00:00:00.000000000,4597.304782107436,67.80342751002664,56.210694074023294,0.09421975999594753,0.2962962962962963
1808,98 days 00:00:00.000000000,4610.495285149725,67.90062801734403,56.38191326158836,0.0943674791237253,0.29218106995884774
1110,98 days 00:00:00.000000000,4649.5929800234235,68.18792400435302,56.657990138960294,0.09488934302489617,0.29218106995884774
1461,98 days 00:00:00.000000000,4706.732976948572,68.60563371144218,57.02944248999637,0.09520495499600828,0.29218106995884774
415,98 days 00:00:00.000000000,4710.8772462503275,68.63583062985636,57.07705430374473,0.09541207743333587,0.29218106995884774
